nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2
218550,1156.148549618321,.46000001,2015,-.09,3.969999998807907,.80000001,.5,2,2,4,1,1,1,7.5700002,7.6399999,7.3899999,0,0,1,0,1,0,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217961,830.4186060606062,.66000003,2015,.28,3.969999998807907,.47,.5,2,2,3,0,2,2,6.6999998,6.9400001,6.52,0,0,1,1,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,0
217743,838.1697790055248,.67000002,2016,-.01,4.009999990463257,.99000001,.25,2,2,3,0,1,1,6.96,6.8200002,7.2199998,0,1,0,1,0,0,0,0,0,1,0,4,3.6166666,4.5,3.75,1,1,0
218517,1292.632735849057,.63,2016,-.58,3.959999993443489,.43000001,.25,2,2,4,1,2,1,7.5999999,7.5599999,7.8200002,0,1,1,1,1,0,1,0,0,1,0,3.3799999,3.6166666,4.5,3.75,1,1,1
218766,598.6381818181819,.62,2015,.27,3.979999996721745,.81999999,.25,2,2,4,1,1,1,7.9200001,7.6500001,7.6500001,0,1,0,1,0,0,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218420,501.9013553113554,.49000001,2016,.28,3.969999998807907,.69,.5,2,2,4,1,2,2,7.9499998,7.98,8.1300001,0,0,1,0,0,0,1,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
217392,501.9013553113554,.44999999,2015,.19,3.939999997615814,.89999998,.5,2,2,2,0,2,1,8.1599998,7.5799999,7.8000002,1,0,0,0,0,1,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,0,1
218094,501.9013553113554,.70999998,2015,.15,3.849999994039536,.67000002,.5,2,2,3,0,2,1,7.8299999,7.3800001,7.3299999,0,1,1,0,0,1,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,0
218122,598.6381818181819,.46000001,2016,.32,3.809999994933605,.75,.5,2,2,4,1,1,1,8,7.9099998,8.0799999,0,1,0,0,1,0,0,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,1,1
217817,1548.048265306122,.43000001,2015,.36,3.889999993145466,.97000003,.25,2,1,4,1,2,1,6.6799998,6.8499999,6.98,0,0,1,1,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
217750,838.1697790055248,.56,2015,.1,3.899999998509884,.49000001,.5,2,2,4,1,2,2,6.8400002,6.73,7.0100002,0,0,0,0,0,0,0,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
217654,838.1697790055248,.67000002,2015,.13,3.869999997317791,.47,.5,2,1,4,1,1,1,6.2800002,7.5500002,7.1900001,0,1,0,0,0,1,0,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
218377,1292.632735849057,.51999998,2016,-.29,3.919999994337559,.68000001,.25,2,2,4,1,1,1,5.9899998,6.6199999,6.3299999,0,1,1,1,1,0,0,0,0,1,0,3.6299999,3.6166666,4.5,3.75,1,1,1
218744,1548.048265306122,.37,2015,-.09,3.969999998807907,1,.5,2,2,2,0,2,1,6.9899998,6.9699998,6.79,1,0,0,1,1,0,0,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,0,1
217649,702.6618974358975,.60000002,2016,.16,3.969999998807907,.80000001,.25,2,2,2,0,2,1,8.1599998,8.1700001,8.1800003,1,1,1,0,0,1,1,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,0,1
217524,501.9013553113554,.67000002,2015,.15,3.979999996721745,.80000001,.5,2,2,4,0,1,1,8.1300001,7.8099999,8.0600004,0,1,1,0,0,1,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
217382,1292.632735849057,.56,2015,-.41,3.909999996423721,.95999998,.25,2,2,4,1,2,2,6.3899999,6.54,6.5799999,0,0,1,1,0,1,0,0,1,0,0,3.5,3.8419178,3.9890938,4.5,1,1,1
217697,1292.632735849057,.33000001,2015,.39,3.859999999403954,.94999999,.25,2,2,4,1,3,2,7.75,7.79,7.9699998,0,0,1,0,0,0,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218668,1548.048265306122,.54000002,2015,-.11,3.859999999403954,.30000001,.5,2,1,4,1,1,1,7.9499998,7.5,7.96,0,0,0,0,0,1,0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
217740,598.6381818181819,.68000001,2015,.24,3.759999997913837,.69999999,.25,2,2,4,1,2,1,7.0100002,6.8000002,7.3299999,0,1,0,1,0,0,0,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
218141,838.1697790055248,.31999999,2015,.21,3.78999999910593,.94999999,.5,2,1,4,1,3,2,7.9299998,7.8299999,7.6799998,0,0,0,0,0,1,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
217991,1156.148549618321,.43000001,2015,-.07,3.949999995529652,.94999999,.5,2,2,4,1,1,2,7.3200002,6.8600001,7.9499998,0,0,1,1,1,0,0,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217877,598.6381818181819,.81999999,2016,-.42,3.919999994337559,.95999998,.25,2,1,4,1,2,1,6.52,6.75,7.1599998,0,0,0,1,0,0,0,0,0,1,0,3.5,3.6166666,4.5,3.75,1,1,1
218056,830.4186060606062,.60000002,2016,.44,3.809999994933605,.94,.5,2,2,2,0,1,1,6.6999998,7.8499999,7.5799999,1,1,1,1,1,0,0,0,0,1,0,4.25,3.6166666,4.5,3.75,1,0,1
217950,838.1697790055248,.54000002,2016,.03,3.969999998807907,.62,.5,2,2,4,1,2,1,8.1199999,8.1000004,8.2799997,0,0,1,1,1,0,1,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
217396,501.9013553113554,.61000001,2015,-.18,3.929999999701977,.79000002,.25,1,2,4,1,1,1,8.25,8.1199999,8.1700001,0,0,1,0,1,0,1,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
217350,838.1697790055248,.55000001,2016,1.5,3.719999998807907,.61000001,.5,2,2,2,0,2,2,6.73,7.5300002,7.5300002,1,0,1,1,0,1,1,0,0,1,0,5.2199998,3.6166666,4.5,3.75,1,0,1
217481,2136.742676056338,.28,2015,-.08,4.079999998211861,.99000001,.5,2,1,4,1,2,1,6.04,6.1100001,6.3200002,0,0,0,1,0,0,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
217959,501.9013553113554,.46000001,2016,.6,3.649999998509884,.60000002,.25,2,2,4,1,2,1,6.5999999,7.23,7.4200001,0,1,1,0,0,1,1,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
217929,598.6381818181819,.62,2016,.08,3.919999994337559,.89999998,.5,2,2,4,1,2,1,7.98,7.9699998,8.0100002,0,0,0,0,0,1,1,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
217858,830.4186060606062,.55000001,2015,-1.2,3.949999995529652,.75,.25,2,2,4,0,1,1,7.79,7.9400001,8.1899996,0,1,1,0,0,1,0,0,1,0,0,2.75,3.8419178,3.9890938,4.5,1,1,1
217643,501.9013553113554,.61000001,2015,.39,3.859999999403954,.75,.25,2,2,4,0,1,1,7.4099998,7.1700001,7.73,0,1,1,0,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218534,501.9013553113554,.47999999,2015,-.05,3.929999999701977,.77999997,.5,1,2,4,1,1,1,8.29,8.1499996,8.0799999,0,0,1,0,0,1,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217540,838.1697790055248,.56,2015,.49,3.759999997913837,.80000001,.5,2,2,3,0,1,1,7.3800001,6.6799998,6.5700002,0,0,0,1,0,1,0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,0
218129,501.9013553113554,.70999998,2015,-.22,3.969999998807907,1.02,.5,2,2,2,0,2,1,6.0799999,6.25,5.8299999,1,1,1,1,1,0,1,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,0,1
218497,830.4186060606062,.44,2016,-.29,3.919999994337559,.46000001,.25,2,2,4,1,2,1,7.3600001,7.8400002,8.0299997,0,1,1,0,1,0,1,0,0,1,0,3.6299999,3.6166666,4.5,3.75,1,1,1
218459,598.6381818181819,.31999999,2015,.32,3.929999999701977,.85000002,.5,2,2,4,1,3,3,6.8000002,6.6300001,6.4200001,0,1,0,1,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
217391,1548.048265306122,.23999999,2015,.11,3.889999993145466,.94999999,.5,2,1,4,1,1,1,7.5599999,7.6500001,7.7199998,0,0,1,0,0,1,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
218530,830.4186060606062,.44,2015,-.2,3.949999995529652,.63999999,.25,2,2,4,1,1,1,7.4400001,7.1300001,7.6100001,0,1,1,0,1,0,1,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
218205,1292.632735849057,.47,2015,.35,3.899999998509884,.76999998,.25,2,2,4,0,2,1,6.4899998,6.5799999,7.27,0,0,0,1,0,1,0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218221,830.4186060606062,.43000001,2015,-.13,3.759999997913837,.72000003,.25,2,2,4,1,2,1,8.1400003,8.0699997,8.0799999,0,1,1,1,1,0,1,0,1,0,0,3.6300001,3.8419178,3.9890938,4.5,1,1,1
217625,830.4186060606062,.56999999,2016,.28,3.969999998807907,.33000001,.5,2,1,4,1,1,1,5.75,6.7399998,7.0700002,0,1,1,1,0,0,0,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
217330,1292.632735849057,.38999999,2015,-.07,3.949999995529652,.69,.25,2,2,4,1,2,1,8.1099997,7.9400001,7.9699998,0,0,1,0,0,1,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217777,702.6618974358975,.61000001,2015,.37,3.759999997913837,.49000001,.5,2,2,2,0,1,1,7.29,7.3299999,7.5999999,1,0,1,0,0,1,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,0,1
217635,1548.048265306122,.25,2015,-.35,3.979999996721745,.95999998,.5,2,1,4,1,1,1,7.5500002,7.54,7.5100002,0,0,1,1,0,1,1,0,1,0,0,3.6300001,3.8419178,3.9890938,4.5,1,1,1
218729,501.9013553113554,.64999998,2016,.78,3.969999998807907,.70999998,.25,2,2,4,1,1,1,7.23,7,6.6700001,0,1,1,0,0,0,0,0,0,1,0,4.75,3.6166666,4.5,3.75,1,1,1
218084,1156.148549618321,.34999999,2015,.15,3.979999996721745,.91000003,.5,2,2,4,1,2,1,6.9699998,7.9299998,7.98,0,0,1,0,0,1,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218690,838.1697790055248,.66000003,2016,.54,3.959999993443489,.5,.5,2,2,4,1,1,1,7.0700002,7.0100002,7.21,0,1,1,0,0,1,0,0,0,1,0,4.5,3.6166666,4.5,3.75,1,1,1
218454,501.9013553113554,.61000001,2015,.51,3.869999997317791,.56999999,.5,2,2,4,1,1,1,7.4699998,6.9000001,7.3899999,0,1,1,0,1,0,1,0,1,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1
217845,830.4186060606062,.40000001,2016,.44,3.809999994933605,.97000003,.25,2,2,4,1,2,1,7.1599998,5.4200001,6.3000002,0,0,1,1,0,0,0,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
217328,838.1697790055248,.58999997,2015,.73,3.899999998509884,.80000001,.5,2,2,4,1,4,5,7.0500002,7.77,7.71,0,1,1,0,0,1,0,0,1,0,0,4.6300001,3.8419178,3.9890938,4.5,1,1,1
217626,501.9013553113554,.62,2015,.16,3.969999998807907,.72000003,.5,2,2,4,1,3,1,7.8000002,7.79,7.9400001,0,0,1,0,1,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
217338,501.9013553113554,.37,2015,.37,3.759999997913837,.89999998,.25,2,2,4,1,1,1,7.73,7.1399999,7.71,0,0,1,0,1,0,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218139,501.9013553113554,.51999998,2015,-.07,3.949999995529652,.49000001,.25,2,2,4,1,3,2,7.8800001,7.9299998,7.3499999,0,1,1,0,0,1,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
218151,501.9013553113554,.76999998,2015,.01,3.869999997317791,.99000001,.5,2,1,4,0,2,1,7.9699998,7.5500002,7.9699998,0,1,1,1,1,0,0,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
218196,838.1697790055248,.36000001,2016,.28,3.719999998807907,.5,.25,2,2,4,1,1,1,8.2600002,7.4200001,6.4099998,0,1,0,1,0,0,0,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
218663,1548.048265306122,.56999999,2015,-.19,3.819999992847443,.74000001,.25,2,1,4,1,2,2,7.8400002,7.8699999,7.9200001,0,0,0,1,1,0,1,0,1,0,0,3.6299999,3.8419178,3.9890938,4.5,1,1,1
217583,598.6381818181819,.75999999,2015,.26,3.869999997317791,.80000001,.5,2,1,4,1,1,1,7.25,7.5,7.4099998,0,0,0,0,0,1,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218346,1548.048265306122,.61000001,2015,-.09,3.839999996125698,.95999998,.5,2,2,4,0,2,2,6.3099999,7.2399998,7.0100002,0,1,1,1,0,1,0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
218749,2136.742676056338,.20999999,2016,.28,3.719999998807907,.5,.25,2,1,4,1,1,1,7.1999998,6.4000001,5.6999998,0,0,0,0,0,0,0,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
217335,1292.632735849057,.33000001,2015,.24,3.759999997913837,.80000001,.25,2,2,2,0,2,1,7.77,7.9499998,7.75,1,0,1,0,0,1,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,0,1
218326,1156.148549618321,.44,2015,-.1,3.979999996721745,.77999997,.5,2,2,4,1,2,1,7.7800002,7.8099999,7.6399999,0,0,0,0,1,0,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217296,2178.926031746032,.28999999,2015,.28,3.969999998807907,1.1799999,.25,2,1,4,1,1,1,7.0900002,7.0300002,7.2399998,0,0,1,1,0,0,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
217879,598.6381818181819,.64999998,2016,.17,3.959999993443489,.69999999,.5,2,2,4,0,1,1,7.6599998,7.73,7.9400001,0,1,0,0,0,1,1,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,1,1
217500,598.6381818181819,.80000001,2015,-.1,3.979999996721745,.49000001,.5,2,2,4,1,1,1,8.1999998,8.1000004,8.1999998,0,1,0,0,1,0,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
218564,830.4186060606062,.5,2015,-.19,3.939999997615814,1.02,.5,2,1,4,0,2,1,6.52,5.8899999,5.73,0,0,1,1,0,1,0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
218085,1292.632735849057,.63,2016,-.71,3.959999993443489,.25,.25,2,1,4,1,1,1,6.6399999,7.6999998,7.8899999,0,1,1,1,0,0,1,0,0,1,0,3.25,3.6166666,4.5,3.75,1,1,1
217426,501.9013553113554,.38,2016,-.04,3.78999999910593,1.02,.5,2,2,4,1,3,1,8.1199999,7.9899998,7.8899999,0,1,1,1,0,1,1,0,0,1,0,3.75,3.6166666,4.5,3.75,1,1,1
217747,501.9013553113554,.81,2015,.24,3.759999997913837,.79000002,.5,2,2,4,1,2,1,7.27,7.4299998,7.5,0,1,1,1,0,0,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
217438,598.6381818181819,.69,2015,.4,3.979999996721745,.62,.25,2,2,4,1,1,1,7.8200002,7.7800002,7.6700001,0,1,1,0,0,0,0,0,1,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1
217527,1548.048265306122,.37,2015,-.15,3.899999998509884,.75,.5,2,2,4,1,4,1,7.6700001,7.7199998,7.8099999,0,1,1,1,1,0,1,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
218415,1292.632735849057,.38,2015,.32,3.929999999701977,.89999998,.5,2,2,4,1,2,2,6.96,7.04,6.5999999,0,0,1,0,1,0,0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218541,2136.742676056338,.25999999,2015,.15,3.979999996721745,.85000002,.5,2,1,4,1,2,1,7.3200002,7.5,7.8800001,0,0,1,0,0,1,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
217914,1548.048265306122,.38,2015,-.12,3.869999997317791,.95999998,.5,2,2,4,0,3,1,6.7800002,6.04,5.7800002,0,0,0,1,0,1,1,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
217308,501.9013553113554,.68000001,2016,.33,3.919999994337559,.73000002,.25,2,2,4,1,2,2,7.9699998,7.1199999,7.5700002,0,0,1,0,0,1,1,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
217466,501.9013553113554,.55000001,2015,.28,3.969999998807907,.88999999,.5,2,2,2,0,2,1,7.29,6.6100001,5.6500001,1,1,1,1,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,0,1
218710,501.9013553113554,.87,2015,.74,3.759999997913837,1.02,.5,2,2,2,0,3,3,7.3099999,7.1599998,6.8000002,1,1,1,1,0,1,1,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1,0,1
217953,501.9013553113554,.41,2016,.67,3.959999993443489,.83999997,.5,2,2,4,1,2,2,7.0500002,7.0599999,7.02,0,0,1,1,0,1,1,0,0,1,0,4.6300001,3.6166666,4.5,3.75,1,1,1
218169,2136.742676056338,.23999999,2016,.08,3.919999994337559,.80000001,.25,2,1,4,1,1,1,6.8600001,7.3800001,7.5900002,0,0,0,0,0,0,1,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
218521,598.6381818181819,.31999999,2015,.37,3.759999997913837,.72000003,.5,2,2,4,1,1,1,7.9299998,7.0900002,7,0,0,0,0,0,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218737,1156.148549618321,.51999998,2015,.35,3.899999998509884,.95999998,.5,2,2,4,0,1,2,6.71,6.5799999,6.3699999,0,0,1,1,0,1,0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
218728,1292.632735849057,.36000001,2015,-.14,3.889999993145466,1,.5,2,2,4,1,3,2,7.3600001,6.9699998,7.6399999,0,0,1,1,0,1,0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1
217787,838.1697790055248,.55000001,2016,.04,3.959999993443489,.5,.5,2,2,4,1,1,1,7.5,7.6799998,8.2299995,0,1,0,0,0,0,0,0,0,1,0,4,3.6166666,4.5,3.75,1,1,1
218667,1156.148549618321,.63,2016,.82,3.809999994933605,.63,.25,2,2,4,1,3,2,8.1400003,8.0100002,7.9899998,0,1,0,0,0,0,1,0,0,1,0,4.6300001,3.6166666,4.5,3.75,1,1,1
218342,1292.632735849057,.33000001,2015,.18,3.949999995529652,.94,.25,2,2,4,1,1,1,8.1199999,6.7199998,7.6999998,0,0,1,0,1,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
217782,1156.148549618321,.38,2016,.12,4.009999990463257,.60000002,.5,2,2,2,0,2,2,7.6500001,7.6799998,7.6599998,1,1,1,0,0,1,0,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,0,1
218546,702.6618974358975,.41999999,2015,.53,3.969999998807907,.89999998,.5,2,2,4,0,2,2,8.21,7.3000002,6.7600002,0,0,1,0,0,1,1,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1,1,1
218107,501.9013553113554,.49000001,2015,-.09,3.969999998807907,.88999999,.75,2,2,4,1,1,2,7.2600002,6.6700001,7.3899999,0,1,1,1,0,0,0,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
218263,1548.048265306122,.23,2015,.45,3.929999999701977,.91000003,.5,2,2,4,1,2,2,6.9000001,6.6799998,7.1199999,0,1,0,1,0,0,0,0,1,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1
218548,830.4186060606062,.30000001,2015,.16,3.969999998807907,.94999999,.25,2,1,4,1,2,1,7.29,7.5100002,7.3200002,0,0,1,1,1,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218148,830.4186060606062,.56,2015,.49,3.759999997913837,.87,.25,2,2,4,1,2,1,6.9299998,6.9099998,7.3600001,0,1,1,0,1,0,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,1
217537,830.4186060606062,.34999999,2015,.24,3.759999997913837,.83999997,.25,2,2,2,0,2,1,7.77,7.3699999,7.6599998,1,1,1,0,0,1,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,0,1
217905,598.6381818181819,.25999999,2015,.62,3.759999997913837,.95999998,.5,2,1,4,1,1,1,6.1599998,5.6100001,5.8099999,0,0,0,1,0,0,1,0,1,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1
217875,501.9013553113554,.47,2015,.34,3.78999999910593,.80000001,.5,2,2,4,0,1,1,8.0799999,7.96,7.98,0,1,1,0,0,0,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218712,702.6618974358975,.88,2016,-.21,3.959999993443489,1.04,.5,2,2,1,1,1,1,5.6100001,7.02,7.1900001,1,1,1,1,0,1,1,0,0,1,0,3.75,3.6166666,4.5,3.75,0,1,1
217336,598.6381818181819,.69999999,2015,.11,3.889999993145466,.72000003,.25,2,2,4,1,1,1,8.0900002,8.1400003,8.04,0,0,0,0,1,0,0,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
217752,501.9013553113554,.55000001,2016,.46,3.78999999910593,.63999999,.25,2,2,1,1,2,1,7.6500001,7.9099998,7.98,1,1,1,0,0,1,1,0,0,1,0,4.25,3.6166666,4.5,3.75,0,1,1
217920,702.6618974358975,.66000003,2015,.88,3.869999997317791,.69999999,.25,2,2,4,0,2,1,7.0999999,7.1300001,7.1500001,0,1,1,0,0,0,0,0,1,0,0,4.75,3.8419178,3.9890938,4.5,1,1,1
217526,1548.048265306122,.41,2015,-.23,3.979999996721745,.62,.5,2,2,3,0,1,1,6.3600001,6.25,6.77,0,0,1,1,1,0,0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1,1,0
217907,501.9013553113554,.75,2015,-.49,3.869999997317791,.34999999,.5,2,2,4,1,3,1,7.6700001,7.6799998,7.5900002,0,1,1,1,1,0,1,0,1,0,0,3.3800001,3.8419178,3.9890938,4.5,1,1,1
217355,838.1697790055248,.57999998,2015,.53,3.849999994039536,.95999998,.25,2,1,4,1,2,1,6.1900001,5.8400002,5.9699998,0,0,0,1,0,0,1,0,1,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1
218228,838.1697790055248,.36000001,2015,.02,3.979999996721745,.80000001,.5,2,2,4,1,2,1,7.7199998,7.54,7.8299999,0,0,1,0,1,0,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
218052,1156.148549618321,.34999999,2015,.37,3.759999997913837,.80000001,.25,2,2,4,1,1,1,7.1799998,7.0900002,7.5799999,0,1,1,0,0,1,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218261,598.6381818181819,.68000001,2015,-.1,3.979999996721745,.57999998,.5,2,2,2,0,1,1,7.75,7.9499998,7.6900001,1,0,0,0,0,1,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,0,1
217969,598.6381818181819,.66000003,2015,.74,3.759999997913837,.76999998,.25,2,2,4,1,2,1,7.7600002,7.0500002,7.4400001,0,0,1,0,0,1,0,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1,1,1
217593,598.6381818181819,.58999997,2016,-.04,3.78999999910593,.92000002,.5,2,2,4,1,1,1,6.75,6.96,7.3200002,0,1,1,1,0,0,0,0,0,1,0,3.75,3.6166666,4.5,3.75,1,1,1
217347,1548.048265306122,.38999999,2016,.03,3.969999998807907,.93000001,.25,2,2,2,0,1,1,6.4099998,6.27,6.0300002,1,1,1,1,0,0,0,0,0,1,0,4,3.6166666,4.5,3.75,1,0,1
218697,1548.048265306122,.46000001,2015,.55,3.949999995529652,.80000001,.5,2,2,4,1,2,1,8.1700001,8.1899996,8.1000004,0,0,1,0,0,0,1,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1,1,1
218296,598.6381818181819,.50999999,2015,.15,3.979999996721745,.91000003,.5,2,2,4,1,1,1,7.6700001,7.6100001,7.46,0,1,1,0,0,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218542,702.6618974358975,.75,2016,-1.09,3.719999998807907,.97000003,.5,2,2,4,1,3,1,6.1500001,6.4400001,6.5300002,0,1,1,1,0,1,0,0,0,1,0,2.6300001,3.6166666,4.5,3.75,1,1,1
217326,1156.148549618321,.33000001,2016,.29,3.959999993443489,.94999999,.5,2,1,4,1,2,2,7.98,7.6999998,7.8600001,0,0,0,0,0,1,1,0,0,1,0,4.25,3.6166666,4.5,3.75,1,1,1
218311,830.4186060606062,.66000003,2015,.68,3.819999992847443,.69999999,.25,2,2,4,1,1,1,7.8000002,7.1700001,7.5799999,0,0,0,1,1,0,0,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1,1,1
218706,501.9013553113554,.55000001,2015,.12,3.759999997913837,.44999999,.5,2,2,4,1,2,1,7.6300001,6.8899999,7.1799998,0,0,1,0,0,0,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217889,830.4186060606062,.38,2015,.2,3.929999999701977,.75,.25,2,2,4,1,3,1,7.96,7.8099999,8.0100002,0,1,1,0,1,0,1,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1
218632,1292.632735849057,.44999999,2015,.38,3.869999997317791,.79000002,.25,2,2,3,0,2,1,6.3899999,6.5799999,7.3099999,0,1,1,0,0,1,1,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1,1,0
217299,838.1697790055248,.56999999,2015,-.07,3.949999995529652,.94999999,.25,2,2,4,1,1,1,7.8499999,7.8899999,7.73,0,1,0,0,0,1,1,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
218726,598.6381818181819,.69,2015,.66,3.969999998807907,.61000001,.25,2,2,3,0,3,1,6.6500001,7.54,7.8499999,0,1,0,0,0,1,0,0,1,0,0,4.6300001,3.8419178,3.9890938,4.5,1,1,0
218224,598.6381818181819,.70999998,2015,.06,3.939999997615814,1.02,.25,2,1,4,1,3,1,7.9200001,7.8099999,7.9000001,0,0,0,1,0,0,1,0,1,0,0,4,3.8419178,3.9890938,4.5,1,1,1
218256,1156.148549618321,.49000001,2015,-.06,3.939999997615814,.95999998,.25,2,1,4,1,1,1,8.0200005,8.0299997,8.1000004,0,0,0,1,0,0,0,0,1,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1
217430,830.4186060606062,.38999999,2016,.34,3.78999999910593,.77999997,.5,1,2,4,1,1,1,6.7600002,6.6599998,6.6799998,0,1,1,0,0,0,0,0,0,1,0,4.1300001,3.6166666,4.5,3.75,1,1,1
218253,598.6381818181819,.67000002,2015,.23,3.899999998509884,.81999999,.5,2,2,2,0,2,1,6.5999999,5.8800001,6.21,1,1,0,1,0,0,0,0,1,0,0,4.1300001,3.8419178,3.9890938,4.5,1,0,1
