nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,i_open,considerations,applications,score_0,i_close_0,score_1,i_close_1,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate
209537,442.1540836012862,.41999999,2014,-.47,4.099999994039536,.91000003,.25,2,2,1,5,1,7.8000002,0,7.5500002,0,0,0,1,1,1,0,1,1,0,0,0,3.6299999
209853,732.7512765957446,.33000001,2014,.36,4.139999985694885,.89999998,.25,2,2,0,2,2,7.2600002,0,6.9499998,1,1,0,1,0,0,1,1,1,0,0,0,4.5
209974,1112.94,.33000001,2014,.66,3.969999998807907,1.15,.5,2,2,1,2,2,5.7800002,0,6.3299999,0,0,1,0,0,0,0,0,1,0,0,0,4.6300001
209694,1112.94,.31,2014,.11,4.139999985694885,.94999999,.25,2,2,1,3,1,7.2800002,0,7.3400002,0,0,0,1,1,0,1,1,1,0,0,0,4.25
210496,442.1540836012862,.43000001,2014,.4,3.979999996721745,.91000003,.5,2,2,1,2,1,7.3600001,0,6.6300001,0,0,1,1,1,0,1,1,1,0,0,0,4.3800001
210298,732.7512765957446,.31,2014,.12,4.129999995231628,.80000001,.5,2,2,1,2,1,7.6199999,0,7.5700002,0,0,0,1,0,1,0,1,1,0,0,0,4.25
210369,918.3815999999999,.38,2014,.4,4.099999994039536,.92000002,.5,2,2,1,2,1,7.21,0,6.7600002,0,0,1,1,0,1,0,1,1,0,0,0,4.5
210288,507.9189261744966,.56,2014,-.08,4.329999998211861,.77999997,.5,2,2,0,1,1,8.1599998,0,8.1700001,0,0,0,1,0,1,0,0,1,0,0,0,4.25
210527,442.1540836012862,.47999999,2014,.03,4.099999994039536,.70999998,.5,2,2,0,3,1,7.8600001,0,7.8899999,1,1,1,1,1,1,0,0,1,0,0,0,4.1300001
210290,918.3815999999999,.46000001,2014,.5600000000000001,4.189999997615814,.44,.25,2,2,0,3,1,8.1999998,0,8.1499996,1,1,1,1,0,0,0,1,1,0,0,0,4.75
210507,614.9876785714285,.40000001,2014,.13,4.11999998986721,.64999998,.5,2,2,0,2,1,8.0100002,0,8.25,1,1,0,1,1,1,0,1,1,0,0,0,4.25
210172,1112.94,.31,2014,-.37,4.11999998986721,1.11,.75,2,2,1,3,2,7.29,0,7.6700001,0,0,1,1,1,1,0,0,1,0,0,0,3.75
210059,918.3815999999999,.38999999,2014,-.02,4.019999995827675,.80000001,.5,2,2,1,1,1,6.8200002,0,7.71,0,0,0,1,0,0,1,0,1,0,0,0,4
210595,614.9876785714285,.34999999,2014,.49,4.139999985694885,.94999999,.5,2,2,0,4,3,8.1499996,0,7.6100001,0,0,0,1,0,0,1,0,1,0,0,0,4.6300001
209892,442.1540836012862,.72000003,2014,.12,4.129999995231628,.91000003,.5,2,2,0,3,2,7.1799998,0,6.9699998,1,1,1,1,1,1,0,1,1,0,0,0,4.25
210596,507.9189261744966,.47999999,2014,.11,4.139999985694885,.80000001,.25,2,2,0,1,1,7.9400001,0,7.6100001,0,0,0,1,0,1,0,1,1,0,0,0,4.25
209145,732.7512765957446,.25999999,2014,-.12,4.11999998986721,.94,.5,2,1,1,1,1,6.77,0,7.29,0,0,0,0,1,0,1,1,1,0,0,0,4
210796,442.1540836012862,.81,2014,.26,4.11999998986721,.56,.5,2,2,1,1,1,8.3000002,0,8.1000004,0,0,0,1,0,0,1,1,1,0,0,0,4.3800001
209286,442.1540836012862,.68000001,2014,-.26,4.139999985694885,1,.5,2,2,1,1,1,8.2399998,0,8.21,0,0,0,1,1,1,0,1,1,0,0,0,3.8799999
209216,732.7512765957446,.28999999,2014,.05,4.199999988079071,1.03,.25,2,2,1,2,2,7.4000001,0,7.5,0,0,0,1,1,0,1,1,1,0,0,0,4.25
210282,442.1540836012862,.58999997,2014,.3,4.329999998211861,.81,.25,2,2,1,1,1,7.02,0,6.6700001,0,0,1,1,0,0,1,1,1,0,0,0,4.6300001
209875,1601.828372093023,.34999999,2014,-.24,4.11999998986721,.99000001,.5,1,2,1,2,1,7.5100002,0,6.04,0,0,0,1,1,1,0,1,1,0,0,0,3.8799999
209367,694.3111926605504,.37,2014,.05,4.329999998211861,.86000001,.25,2,1,1,1,1,7.5599999,0,7.3200002,0,0,0,1,0,0,0,0,1,0,0,0,4.3800001
210875,507.9189261744966,.64999998,2014,.49,4.139999985694885,.81,.25,2,2,1,1,1,8.0699997,0,7.1599998,0,0,1,0,0,0,1,1,1,0,0,0,4.6300001
210352,507.9189261744966,.68000001,2014,-.35,4.099999994039536,.80000001,.25,1,2,1,1,1,7.6599998,0,8.1800003,0,0,0,0,0,0,0,0,1,0,0,0,3.75
209197,442.1540836012862,.58999997,2014,.61,4.139999985694885,1.05,.5,2,2,1,2,1,6.46,0,6.77,0,0,1,1,0,0,1,0,1,0,0,0,4.75
209352,694.3111926605504,.47,2014,.08,4.169999986886978,.56999999,.5,2,2,0,1,1,7.3600001,0,7.4099998,0,0,0,1,0,0,1,1,1,0,0,0,4.25
209267,694.3111926605504,.69,2014,.78,4.099999994039536,.77999997,.5,2,2,1,1,1,5.7199998,0,6.6300001,0,0,0,0,0,0,1,1,1,0,0,0,4.8800001
210463,694.3111926605504,.44,2014,.03,4.099999994039536,.54000002,.25,2,2,1,3,1,7.98,0,7.3699999,0,0,1,1,0,1,0,1,1,0,0,0,4.1300001
210333,1112.94,.25999999,2014,.65,4.099999994039536,.95999998,.5,2,1,0,1,1,7.7399998,0,7.8000002,0,0,0,0,0,0,0,1,1,0,0,0,4.75
210570,732.7512765957446,.28,2014,.6,4.149999991059303,.77999997,.5,2,2,0,2,1,7.3200002,0,6.98,1,1,0,1,1,0,1,1,1,0,0,0,4.75
210392,614.9876785714285,.47,2014,-.14,4.139999985694885,.80000001,.25,2,2,1,1,1,8.1400003,0,7.52,0,0,0,1,1,1,0,1,1,0,0,0,4
209346,732.7512765957446,.34999999,2014,-.12,4.11999998986721,.86000001,.75,2,2,0,5,2,6.9200001,0,6.96,1,1,1,1,1,0,1,0,1,0,0,0,4
209704,918.3815999999999,.58999997,2014,-1.27,4.149999991059303,.80000001,.75,2,2,1,2,2,8.21,0,8.1199999,0,0,0,1,1,1,0,1,1,0,0,0,2.8799999
209793,614.9876785714285,.63,2014,.06,4.189999997615814,.79000002,.25,2,2,0,2,1,8.3100004,0,8.1700001,0,0,0,1,0,0,0,0,1,0,0,0,4.25
209541,442.1540836012862,.68000001,2014,-.06,4.189999997615814,.80000001,.5,2,1,0,3,2,8.0299997,0,7.9299998,0,0,0,1,0,0,0,0,1,0,0,0,4.1300001
210691,614.9876785714285,.64999998,2014,.1,4.149999991059303,.72000003,.25,2,2,1,1,1,6.3099999,0,8.1599998,0,0,0,1,0,0,0,0,1,0,0,0,4.25
209050,614.9876785714285,.31,2014,.11,4.139999985694885,.80000001,.25,2,1,0,1,1,7.21,0,7.7199998,0,0,0,1,0,0,1,1,1,0,0,0,4.25
210355,1112.94,.69,2014,-1.5,4.129999995231628,.92000002,.5,2,2,0,1,1,6.6199999,0,6.1100001,1,1,1,0,1,0,0,0,1,0,0,0,2.6300001
210419,614.9876785714285,.66000003,2014,-.14,4.139999985694885,.87,.5,2,2,0,1,1,7.0300002,0,7.0700002,0,0,1,1,1,0,0,0,1,0,0,0,4
209058,442.1540836012862,.58999997,2014,-.04,4.169999986886978,1.03,.5,2,2,1,1,1,7.9499998,0,8.04,0,0,0,1,1,0,1,0,1,0,0,0,4.1300001
209650,442.1540836012862,.57999998,2014,-.13,4.129999995231628,.31999999,.5,2,2,1,1,1,7.5500002,0,7.2199998,0,0,1,1,1,0,0,1,1,0,0,0,4
209181,507.9189261744966,.40000001,2014,.08,4.169999986886978,.68000001,.25,2,2,0,1,1,7.8600001,0,7.8200002,0,0,0,1,0,0,1,0,1,0,0,0,4.25
210118,1666.012747252747,.38,2014,-.01,4.139999985694885,.95999998,.5,2,2,0,1,1,6.1199999,0,6.1100001,1,1,1,0,1,1,0,1,1,0,0,0,4.1300001
210566,614.9876785714285,.34999999,2014,.4,4.099999994039536,.76999998,.25,2,2,1,1,1,8.1000004,0,7.9400001,0,0,0,1,0,0,1,1,1,0,0,0,4.5
209342,1112.94,.34999999,2014,.11,4.139999985694885,.85000002,.5,2,2,1,2,2,6.6300001,0,6.1100001,0,0,0,1,1,0,0,1,1,0,0,0,4.25
210734,442.1540836012862,.37,2014,-.48,4.229999989271164,.95999998,.5,2,2,0,1,1,7.1799998,0,6.6599998,0,0,0,1,1,0,1,1,1,0,0,0,3.75
210230,918.3815999999999,.44,2014,-.35,4.099999994039536,.94999999,.25,2,2,0,2,2,6.9699998,0,7.5300002,0,0,0,0,1,0,1,1,1,0,0,0,3.75
210418,442.1540836012862,.55000001,2014,-.35,4.099999994039536,.95999998,.25,2,1,1,2,2,8.04,0,7.3099999,0,0,0,1,1,1,0,1,1,0,0,0,3.75
210302,614.9876785714285,.38999999,2014,.25,4.129999995231628,.80000001,.5,2,2,0,1,1,8.1099997,0,7.8200002,0,0,0,1,0,0,1,1,1,0,0,0,4.3800001
210311,732.7512765957446,.30000001,2014,.06,4.189999997615814,.80000001,.25,2,1,0,2,1,7.5999999,0,7.6700001,0,0,0,1,0,0,1,1,1,0,0,0,4.25
209564,1601.828372093023,.23999999,2014,.68,4.199999988079071,.94999999,.25,2,1,0,1,1,6.6799998,0,6.5300002,0,0,0,1,0,0,1,1,1,0,0,0,4.8800001
210701,1112.94,.55000001,2014,.24,4.139999985694885,.64999998,.25,2,2,0,1,2,6.23,0,7.2199998,0,0,1,1,0,1,0,0,1,0,0,0,4.3800001
210343,442.1540836012862,.52999997,2014,.15,4.099999994039536,.94999999,.5,2,2,1,2,1,8.1000004,0,7.9099998,0,0,0,1,0,0,0,1,1,0,0,0,4.25
209669,614.9876785714285,.50999999,2014,.11,4.139999985694885,.54000002,.5,2,2,0,1,2,7.6300001,0,7.6599998,0,0,1,1,0,0,1,1,1,0,0,0,4.25
209277,928.5879754601227,.36000001,2014,-.04,3.919999994337559,.94999999,.25,2,2,0,1,1,8.1700001,0,8.0200005,0,0,1,1,0,1,0,0,1,0,0,0,3.8799999
210655,928.5879754601227,.31999999,2014,.37,4.129999995231628,.80000001,.5,2,1,0,1,1,7.21,0,6.29,0,0,0,0,0,0,1,1,1,0,0,0,4.5
210453,918.3815999999999,.28999999,2014,.51,4.11999998986721,1,.25,1,1,0,2,1,7.3800001,0,7.6500001,0,0,0,1,1,0,1,1,1,0,0,0,4.6300001
209634,694.3111926605504,.38,2014,.08,4.169999986886978,.44,.5,2,2,0,3,1,7.0900002,0,7.1799998,1,1,1,0,0,0,1,1,1,0,0,0,4.25
210203,918.3815999999999,.43000001,2014,-1.48,4.229999989271164,.75999999,.25,2,2,1,3,2,8.0500002,0,7.9699998,0,0,0,1,1,1,0,1,1,0,0,0,2.75
210368,694.3111926605504,.69,2014,.05,4.199999988079071,.93000001,.5,2,2,0,2,2,7.0999999,0,7.04,1,1,0,0,1,0,0,0,1,0,0,0,4.25
210117,732.7512765957446,.41,2014,.03,4.099999994039536,.80000001,.5,2,2,1,1,1,7.5300002,0,7.2199998,0,0,0,1,1,1,0,1,1,0,0,0,4.1300001
210349,614.9876785714285,.55000001,2014,-.06,4.189999997615814,1.02,.25,2,1,0,1,1,7.4499998,0,6.9499998,0,0,0,1,1,0,0,0,1,0,0,0,4.1300001
209161,732.7512765957446,.25,2014,.11,4.139999985694885,.94,.25,2,1,1,2,1,7.23,0,7.4699998,0,0,0,1,0,0,1,1,1,0,0,0,4.25
209259,507.9189261744966,.49000001,2014,.24,4.509999990463257,.70999998,.25,2,2,1,1,1,8.0799999,0,7.9699998,0,0,1,1,0,0,1,1,1,0,0,0,4.75
210402,1601.828372093023,.33000001,2014,.76,4.11999998986721,.63999999,.25,2,2,0,2,1,6.6199999,0,6.5999999,0,0,1,1,0,0,0,0,1,0,0,0,4.8800001
210042,442.1540836012862,.40000001,2014,.01,4.11999998986721,.79000002,.25,2,2,1,2,1,8.3500004,0,7.54,0,0,0,1,0,0,1,1,1,0,0,0,4.1300001
209189,1112.94,.34,2014,.36,4.139999985694885,.80000001,.5,2,2,0,2,2,7.75,0,7.5900002,0,0,0,1,0,0,0,1,1,0,0,0,4.5
209775,507.9189261744966,.57999998,2014,.36,4.269999995827675,.94,.25,2,2,0,2,1,7.4899998,0,7.0599999,0,0,1,1,0,0,1,1,1,0,0,0,4.6300001
209675,507.9189261744966,.46000001,2014,.36,4.139999985694885,.69999999,.5,2,2,0,1,1,7.5300002,0,7.6599998,0,0,1,0,0,0,1,0,1,0,0,0,4.5
210071,614.9876785714285,.47999999,2014,1.02,3.979999996721745,.5,.25,2,2,1,1,1,7.6500001,0,8.21,0,0,1,1,1,0,0,0,1,0,0,0,5
209384,732.7512765957446,.43000001,2014,.63,4.11999998986721,.68000001,0,2,2,1,1,1,6.4099998,0,7.0100002,0,0,1,1,1,0,0,1,1,0,0,0,4.75
209880,507.9189261744966,.49000001,2014,.74,4.139999985694885,.94999999,.25,2,1,0,2,1,7.8899999,0,7.73,0,0,0,0,0,0,0,1,1,0,0,0,4.8800001
209318,1666.012747252747,.31,2014,.11,4.139999985694885,.88999999,.25,2,2,0,2,1,6.3000002,0,6.6199999,0,0,1,1,1,0,1,1,1,0,0,0,4.25
209109,442.1540836012862,.64999998,2014,.28,4.099999994039536,.63,.5,2,2,0,1,1,7.48,0,6.8600001,0,0,1,1,1,0,0,0,1,0,0,0,4.3800001
209587,507.9189261744966,.57999998,2014,.4,3.979999996721745,.82999998,.5,2,2,0,3,2,7.5999999,0,6.5300002,0,0,0,1,0,0,1,1,1,0,0,0,4.3800001
210381,1112.94,.41,2014,-.14,4.139999985694885,.89999998,.25,2,2,1,2,1,6.0999999,0,6.6599998,0,0,0,0,1,0,0,0,1,0,0,0,4
209702,507.9189261744966,.44,2014,.24,4.139999985694885,.80000001,.25,2,2,1,1,1,8.1000004,0,8.1199999,0,0,0,0,0,0,1,1,1,0,0,0,4.3800001
209647,1112.94,.38,2014,.33,4.169999986886978,.80000001,.5,2,2,0,2,1,7.71,0,7.4099998,1,1,0,1,0,0,0,1,1,0,0,0,4.5
210080,442.1540836012862,.72000003,2014,.65,4.099999994039536,1,.5,2,2,1,3,1,6.98,0,7.0700002,0,0,1,1,1,0,0,0,1,0,0,0,4.75
210544,614.9876785714285,.56,2014,.08,3.919999994337559,.94999999,.25,2,2,1,2,2,7.6100001,0,6.8299999,0,0,0,1,1,0,1,0,1,0,0,0,4
210241,507.9189261744966,.52999997,2014,.31,4.319999992847443,.80000001,.5,2,2,1,1,1,8.2600002,0,6.9299998,0,0,1,1,0,0,1,1,1,0,0,0,4.6300001
210257,1112.94,.40000001,2014,-.27,4.149999991059303,1,.5,2,2,0,1,1,6.6300001,0,6.8600001,0,0,0,1,1,0,1,1,1,0,0,0,3.8799999
209369,918.3815999999999,.28999999,2014,-.38,4.129999995231628,.75,.5,2,2,0,2,1,7.29,0,7.46,0,0,1,1,0,0,1,1,1,0,0,0,3.75
210682,732.7512765957446,.57999998,2014,.65,4.099999994039536,.79000002,.25,2,2,1,2,1,6.6500001,0,6.98,0,0,1,1,0,0,1,0,1,0,0,0,4.75
210740,1666.012747252747,.23999999,2014,.36,4.139999985694885,.67000002,.5,2,1,1,2,1,6.0999999,0,5.8099999,0,0,0,0,1,0,0,1,1,0,0,0,4.5
210479,1666.012747252747,.30000001,2014,.38,4.11999998986721,.94999999,.25,2,1,0,1,1,7.0100002,0,6.48,0,0,0,1,0,0,0,0,1,0,0,0,4.5
210072,614.9876785714285,.34999999,2014,.35,4.149999991059303,.79000002,.25,2,2,0,5,1,8.0799999,0,8.0200005,0,0,0,1,0,0,1,1,1,0,0,0,4.5
209959,507.9189261744966,.38,2014,.49,4.139999985694885,.91000003,.5,2,2,0,1,1,8.0600004,0,7.7800002,1,1,0,1,0,1,0,1,1,0,0,0,4.6300001
210460,442.1540836012862,.63999999,2014,.53,4.099999994039536,1.1,.5,2,2,0,1,1,6.8200002,0,6.73,0,0,1,1,0,0,1,0,1,0,0,0,4.6300001
209787,614.9876785714285,.47999999,2014,-1.12,4.11999998986721,.50999999,.5,2,2,0,3,1,7.8899999,0,8.0299997,0,0,1,1,1,1,0,1,1,0,0,0,3
209921,694.3111926605504,.41,2014,-.26,4.139999985694885,.95999998,.5,2,1,0,1,1,7.3200002,0,6.9099998,0,0,0,1,1,0,1,0,1,0,0,0,3.8799999
209868,918.3815999999999,.51999998,2014,.4,4.099999994039536,.79000002,.5,2,1,0,1,2,6.3600001,0,7.9499998,0,0,0,1,0,1,0,0,1,0,0,0,4.5
210390,507.9189261744966,.37,2014,-.1,4.099999994039536,.95999998,.5,2,2,1,1,1,8.1400003,0,7.96,0,0,0,0,1,0,0,0,1,0,0,0,4
210109,918.3815999999999,.33000001,2014,.11,4.139999985694885,.80000001,.25,2,1,1,2,2,7.7600002,0,7.5999999,0,0,0,1,0,1,0,1,1,0,0,0,4.25
209515,507.9189261744966,.5,2014,.26,4.11999998986721,.80000001,.5,2,2,1,1,1,8.1199999,0,8,0,0,0,0,0,0,1,1,1,0,0,0,4.3800001
210846,732.7512765957446,.33000001,2014,.46,4.169999986886978,.70999998,.25,2,2,0,1,1,7.4000001,0,7.3099999,0,0,1,1,0,0,0,0,1,0,0,0,4.6300001
210276,694.3111926605504,.40000001,2014,1.5,4.11999998986721,.69999999,.5,1,1,1,1,1,6.3099999,0,6.1199999,0,0,0,0,1,0,0,0,1,0,0,0,5.6199999
209427,694.3111926605504,.47,2014,-.29,4.169999986886978,.95999998,.5,2,2,1,1,1,6.6399999,0,7.2800002,0,0,0,0,1,0,0,0,1,0,0,0,3.8799999
210856,1112.94,.75999999,2014,-.37,4.11999998986721,.85000002,.5,2,2,1,3,1,6.3000002,0,5.54,0,0,1,0,1,0,0,0,1,0,0,0,3.75
209435,732.7512765957446,.55000001,2014,-1.12,4.11999998986721,.88,.5,2,2,1,3,2,7.7800002,0,6.73,0,0,0,1,1,0,1,0,1,0,0,0,3
210171,694.3111926605504,.56999999,2014,-.88,4.129999995231628,.88999999,.25,2,2,0,2,1,7.4699998,0,7.5,0,0,1,1,1,0,0,0,1,0,0,0,3.25
209171,694.3111926605504,.43000001,2014,-1.07,4.199999988079071,.55000001,.25,2,2,0,2,1,8.0600004,0,8.04,0,0,1,0,1,0,1,1,1,0,0,0,3.1299999
209276,732.7512765957446,.54000002,2014,.26,4.11999998986721,.81,.25,1,2,0,1,1,6.6100001,0,7.4200001,0,0,0,1,1,0,1,0,1,0,0,0,4.3800001
210605,694.3111926605504,.34999999,2014,1.5,4.099999994039536,.80000001,.25,2,2,0,2,1,8.3100004,0,7.4699998,0,0,0,1,1,1,0,1,1,0,0,0,5.5999999
210620,1601.828372093023,.28999999,2014,-.6,4.099999994039536,.88,.25,1,1,1,1,1,5.9699998,0,5.2399998,0,0,0,0,1,0,0,1,1,0,0,0,3.5
209530,507.9189261744966,.56,2014,-.25,4.129999995231628,.79000002,.5,2,2,0,1,1,7.5999999,0,7.6700001,1,1,1,0,1,0,1,0,1,0,0,0,3.8800001
210606,1601.828372093023,.47,2014,.33,4.169999986886978,.47,.5,2,2,1,2,1,6.2399998,0,5.73,0,0,1,1,0,0,0,1,1,0,0,0,4.5
210685,928.5879754601227,.44,2014,.23,4.019999995827675,.92000002,.25,2,2,0,1,1,7.9499998,0,7.73,0,0,0,0,0,0,0,0,1,0,0,0,4.25
210693,442.1540836012862,.56,2014,.55,4.199999988079071,.75,.25,2,2,0,1,1,7.9000001,0,7.8099999,1,1,0,1,0,0,0,0,1,0,0,0,4.75
209561,507.9189261744966,.5,2014,.02,4.229999989271164,.68000001,.25,2,1,1,2,1,7.7600002,0,7.0500002,0,0,0,0,1,0,0,1,1,0,0,0,4.25
210531,507.9189261744966,.64999998,2014,-.07,4.199999988079071,.50999999,.5,2,2,0,1,1,7.8400002,0,7.5599999,0,0,0,0,0,0,0,1,1,0,0,0,4.1300001
209076,732.7512765957446,.30000001,2014,.13,4.11999998986721,1.01,.25,2,1,1,1,1,7.1500001,0,6.3499999,0,0,0,1,1,0,1,0,1,0,0,0,4.25
209450,442.1540836012862,.76999998,2014,0,4.129999995231628,.41,.5,2,1,0,1,1,7.9899998,0,7.6199999,0,0,0,1,0,0,1,1,1,0,0,0,4.1300001
210768,732.7512765957446,.49000001,2014,.05,4.199999988079071,.89999998,.5,2,2,0,1,2,8.0200005,0,7.5599999,1,1,0,1,1,0,1,0,1,0,0,0,4.25
209252,732.7512765957446,.25,2014,.13,4.11999998986721,.98000002,.25,2,1,1,1,2,7.5300002,0,7.25,0,0,0,1,1,0,0,1,1,0,0,0,4.25
209813,614.9876785714285,.40000001,2014,.03,4.099999994039536,.47,.5,1,2,0,1,1,8.0900002,0,7.96,0,0,0,1,1,0,1,1,1,0,0,0,4.1300001
209238,1112.94,.44999999,2014,-.88,4.129999995231628,1.01,.25,2,2,1,2,1,5.9499998,0,6.3699999,0,0,1,1,1,0,1,0,1,0,0,0,3.25
209263,928.5879754601227,.38,2014,-.09,3.969999998807907,.62,.5,2,2,0,2,1,7.5300002,0,7.6900001,1,1,0,1,1,1,0,1,1,0,0,0,3.8800001
209863,507.9189261744966,.58999997,2014,1.43,4.199999988079071,.81,.5,2,2,0,1,1,7.1700001,0,7.1700001,0,0,1,0,1,1,0,1,1,0,0,0,5.6300001
210318,1601.828372093023,.36000001,2014,.24,4.139999985694885,.52999997,.5,2,2,1,2,1,8.04,0,7.9499998,0,0,0,1,0,0,1,1,1,0,0,0,4.3800001
209749,507.9189261744966,.62,2014,1.5,4.169999986886978,.75,.5,2,2,0,1,1,7.8800001,0,7.8099999,0,0,0,1,1,0,0,0,1,0,0,0,5.6700001
210616,442.1540836012862,.50999999,2014,.13,4.11999998986721,.79000002,.25,2,2,0,3,2,8.1700001,0,7.02,0,0,0,1,0,1,0,1,1,0,0,0,4.25
210659,732.7512765957446,.27000001,2014,-.01,4.139999985694885,.95999998,.5,2,1,0,2,2,6.3400002,0,6.6599998,0,0,0,1,1,0,0,0,1,0,0,0,4.1300001
209791,614.9876785714285,.66000003,2014,.26,4.11999998986721,.64999998,.25,2,2,0,2,2,7.1500001,0,6.6999998,0,0,0,1,1,1,0,0,1,0,0,0,4.3800001
209241,507.9189261744966,.63999999,2014,.25,4.129999995231628,.69999999,.5,2,2,0,2,1,8.1300001,0,7.9899998,0,0,1,0,0,1,0,1,1,0,0,0,4.3800001
209545,1666.012747252747,.30000001,2014,.11,4.139999985694885,.79000002,.25,1,1,1,2,1,6,0,6.6399999,0,0,0,1,0,0,0,1,1,0,0,0,4.25
209084,442.1540836012862,.57999998,2014,.13,4.11999998986721,.77999997,.25,2,2,1,2,2,8.0600004,0,7.96,0,0,0,1,0,0,1,1,1,0,0,0,4.25
209898,442.1540836012862,.41,2014,.13,4.11999998986721,.73000002,.25,2,1,1,2,1,7.6300001,0,7.3099999,0,0,0,1,0,0,1,1,1,0,0,0,4.25
209516,918.3815999999999,.28999999,2014,.03,4.099999994039536,.77999997,.25,2,2,1,2,2,7.73,0,7.77,0,0,0,1,0,0,1,1,1,0,0,0,4.1300001
210433,1601.828372093023,.25999999,2014,-.1,3.979999996721745,.93000001,.5,2,1,1,2,1,6.0999999,0,6.46,0,0,0,1,1,0,0,1,1,0,0,0,3.8800001
209543,614.9876785714285,.41999999,2014,.13,4.11999998986721,.72000003,.5,2,2,1,2,1,8.1800003,0,8.1499996,0,0,1,1,0,0,1,0,1,0,0,0,4.25
210190,1601.828372093023,.57999998,2014,.86,4.139999985694885,.60000002,.5,2,2,0,2,1,6.6599998,0,6.6599998,0,0,1,1,0,0,1,1,1,0,0,0,5
210640,1112.94,.41,2014,.24,4.139999985694885,.94999999,.5,2,2,1,1,1,7.2600002,0,7.6700001,0,0,0,1,0,1,0,1,1,0,0,0,4.3800001
209467,928.5879754601227,.37,2014,-.04,4.169999986886978,.95999998,.5,2,2,0,1,1,6.1599998,0,6.5500002,1,1,0,1,1,0,1,1,1,0,0,0,4.1300001
210598,507.9189261744966,.41999999,2014,-.01,4.139999985694885,.94999999,.25,2,1,1,1,1,8.2600002,0,8.0799999,0,0,0,0,0,0,0,1,1,0,0,0,4.1300001
209453,918.3815999999999,.44,2014,.13,4.11999998986721,.89999998,.5,2,2,1,2,1,7.3899999,0,7.6300001,0,0,1,1,1,1,0,1,1,0,0,0,4.25
209764,694.3111926605504,.60000002,2014,.51,4.36999998986721,1.21,.5,2,2,0,2,1,6.9000001,0,6.5900002,0,0,1,1,0,0,0,0,1,0,0,0,4.8800001
210119,694.3111926605504,.37,2014,.38,4.11999998986721,.85000002,.5,2,1,0,2,1,7.48,0,6.4499998,0,0,0,1,0,0,1,1,1,0,0,0,4.5
209960,1112.94,.25999999,2014,-.13,4.129999995231628,.94999999,.5,2,1,0,1,1,7.4000001,0,7.0300002,0,0,0,0,1,0,1,0,1,0,0,0,4
209532,928.5879754601227,.38,2014,-.12,4.11999998986721,.97000003,.5,2,2,0,1,1,6.5599999,0,5.79,0,0,0,0,1,0,0,1,1,0,0,0,4
209811,442.1540836012862,.41,2014,-.07,4.199999988079071,.80000001,.25,2,2,0,5,1,7.6900001,0,8.0799999,0,0,1,1,0,1,0,1,1,0,0,0,4.1300001
210226,694.3111926605504,.49000001,2014,.49,4.139999985694885,.49000001,.25,2,2,1,2,2,8.0299997,0,8.2600002,0,0,1,0,0,0,0,1,1,0,0,0,4.6300001
210153,1666.012747252747,.28999999,2014,-.13,4.129999995231628,.95999998,.5,2,1,0,2,2,7.02,0,6.6700001,0,0,0,0,1,1,0,1,1,0,0,0,4
210662,614.9876785714285,.66000003,2014,-.37,4.11999998986721,.94999999,.5,2,2,0,3,1,7.6599998,0,7.52,1,1,1,1,1,1,0,1,1,0,0,0,3.75
210480,507.9189261744966,.27000001,2014,.18,4.199999988079071,1.02,.5,2,1,1,2,1,7.2600002,0,6.9499998,0,0,0,1,1,0,0,1,1,0,0,0,4.3800001
210110,1112.94,.28,2014,.03,3.969999998807907,.92000002,.25,1,1,1,1,1,7.5799999,0,7.4000001,0,0,0,0,0,0,1,1,1,0,0,0,4
209436,442.1540836012862,.62,2014,.85,4.149999991059303,1.09,0,2,2,1,1,1,7.9899998,0,8.0799999,0,0,0,1,0,0,0,1,1,0,0,0,5
210665,1601.828372093023,.33000001,2014,.26,4.11999998986721,.95999998,.5,2,2,0,1,1,6.5700002,0,7.1700001,1,1,0,1,1,1,0,1,1,0,0,0,4.3800001
210775,1666.012747252747,.31999999,2014,.26,4.11999998986721,.91000003,.25,2,2,0,2,1,6.1500001,0,7.77,1,1,0,1,1,0,0,1,1,0,0,0,4.3800001
210395,614.9876785714285,.38,2014,.28,4.099999994039536,1.01,.25,2,1,1,1,1,7.9400001,0,7.9499998,0,0,0,1,1,0,0,0,1,0,0,0,4.3800001
209538,732.7512765957446,.37,2014,-.82,4.199999988079071,.61000001,.5,2,2,0,2,2,7.6300001,0,7.6999998,0,0,1,1,0,0,0,1,1,0,0,0,3.3799999
209362,507.9189261744966,.38999999,2014,-.2,4.199999988079071,1.01,.25,2,2,1,2,1,8.0500002,0,7.98,0,0,0,0,1,0,0,1,1,0,0,0,4
210651,918.3815999999999,.34,2014,-.01,4.139999985694885,.94999999,.5,2,2,0,3,1,6.9299998,0,7.79,0,0,0,1,0,0,1,1,1,0,0,0,4.1300001
210621,1601.828372093023,.33000001,2014,.54,4.209999993443489,.94999999,.5,2,1,1,2,1,7.5799999,0,7.5999999,0,0,0,1,0,1,0,0,1,0,0,0,4.75
